,drugName,condition,avg_score
6611,Renagel,hyperphosphatemia of renal failure,0.1723118279569892
6612,Renvela,hyperphosphatemia of renal failure,0.23400537634408602
6613,Repaglinide,"diabetes, type 2",0.6189964157706094
6614,Repatha,high cholesterol,0.34426115998696644
6615,Repatha,"high cholesterol, familial heterozygous",0.6044305057745919
6616,Repatha,"high cholesterol, familial homozygous",0.475089605734767
6617,Reprexain,pain,0.6060234966148944
6618,Requip,8</span> users found this comment helpful.,0.0064516129032258064
6619,Requip,parkinson's disease,0.07102747909199522
6620,Requip,periodic limb movement disorde,0.33508704557091656
6621,Requip,restless legs syndrome,0.476325799136859
6622,Requip XL,parkinson's disease,0.5210872162485066
6623,Reserpine,high blood pressure,0.7479988052568697
6624,Reslizumab,asthma,0.7129928315412186
6625,Resorcinol / sulfur,acne,0.7524193548387097
6626,Restasis,15</span> users found this comment helpful.,0.06765232974910394
6627,Restasis,23</span> users found this comment helpful.,0.7685483870967742
6628,Restasis,35</span> users found this comment helpful.,0.7504480286738351
6629,Restasis,keratoconjunctivitis sicca,0.42996031746031743
6630,Restoril,20</span> users found this comment helpful.,0.7383512544802867
6631,Restoril,6</span> users found this comment helpful.,0.7548387096774194
6632,Restoril,insomnia,0.5322331740342494
6633,Retapamulin,acne,0.6976702508960573
6634,Retapamulin,impetig,0.5950179211469534
6635,Retin A Micro,acne,0.5606929510155317
6636,Retin-A,acne,0.6381188396057347
6637,Retin-A,photoaging of the skin,0.8534050179211471
6638,Retisert,uveitis,0.7629032258064516
6639,Retre-Gel,cold sores,0.7685483870967742
6640,Revatio,pulmonary hypertension,0.4367639528929851
6641,Revia,alcohol dependence,0.8521326164874552
6642,Revia,opiate dependence,0.7693548387096774
6643,Revlimid,14</span> users found this comment helpful.,0.7612903225806451
6644,Revlimid,multiple myeloma,0.3520430107526881
6645,Rexulti,47</span> users found this comment helpful.,0.7601254480286739
6646,Rexulti,8</span> users found this comment helpful.,0.7564516129032258
6647,Rexulti,depression,0.5153113799283153
6648,Rexulti,major depressive disorde,0.498369804439414
6649,Rexulti,schizophrenia,0.3241487455197133
6650,Reyataz,hiv infection,0.7556451612903226
6651,Rezira,0</span> users found this comment helpful.,0.7222222222222222
6652,Rezira,cough and nasal congestion,0.725179211469534
6653,Rheumatrex Dose Pack,rheumatoid arthritis,0.11890681003584229
6654,Rhinocort,allergic rhinitis,0.7442353643966545
6655,Rhinocort Aqua,allergic rhinitis,0.5237753882915174
6656,Rho (d) immune globulin,idiopathic thrombocytopenic purpura,0.05555555555555555
6657,Rhofade,rosacea,0.17615491835921943
6658,Ribavirin,hepatitis c,0.46571684587813617
6659,Riboflavin,headache,0.027777777777777776
6660,Riboflavin,migraine prevention,0.4899641577060932
6661,Ridaura,rheumatoid arthritis,0.7600806451612903
6662,Rifadin,"tuberculosis, prophylaxis",0.7556451612903226
6663,Rifampin,bartonellosis,0.7556451612903226
6664,Rifampin,"mycobacterium avium-intracellulare, treatment",0.1388888888888889
6665,Rifampin,nasal carriage of staphylococcus aureus,0.7230286738351255
6666,Rifampin,"tuberculosis, latent",0.3043608124253286
6667,Rifampin,"tuberculosis, prophylaxis",0.7556451612903226
6668,Rifaximin,crohn's disease,0.627755376344086
6669,Rifaximin,diarrhea,0.7790322580645161
6670,Rifaximin,hepatic encephalopathy,0.46096774193548395
6671,Rifaximin,irritable bowel syndrome,0.4092900913400393
6672,Rifaximin,traveler's diarrhea,0.7544802867383512
6673,Rilonacept,amilial cold autoinflammatory syndrome,0.7544354838709677
6674,Rilutek,obsessive compulsive disorde,0.746415770609319
6675,Riluzole,amyotrophic lateral sclerosis,0.1453405017921147
6676,Riluzole,obsessive compulsive disorde,0.5393369175627241
6677,Riociguat,pulmonary hypertension,0.0
6678,Risedronate,osteoporosis,0.2582549283154122
6679,Risedronate,prevention of osteoporosis,0.007258064516129033
6680,Risperdal,7</span> users found this comment helpful.,0.700089605734767
6681,Risperdal,9</span> users found this comment helpful.,0.7572580645161291
6682,Risperdal,asperger syndrome,0.4936827956989247
6683,Risperdal,autism,0.2565205403915081
6684,Risperdal,bipolar disorde,0.4833661159192237
6685,Risperdal,borderline personality disorde,0.7264784946236559
6686,Risperdal,depression,0.3975089605734767
6687,Risperdal,head injury,0.7693548387096774
6688,Risperdal,mania,0.5474014336917562
6689,Risperdal,nightmares,0.027419354838709678
6690,Risperdal,paranoid disorde,0.024372759856630823
6691,Risperdal,post traumatic stress disorde,0.6423835125448029
6692,Risperdal,schizoaffective disorde,0.34775388291517323
6693,Risperdal,schizophrenia,0.3078449820788531
6694,Risperdal,social anxiety disorde,0.7959677419354838
6695,Risperdal Consta,bipolar disorde,0.09099462365591397
6696,Risperdal Consta,schizophrenia,0.7411962365591398
6697,Risperdal M-Tab,asperger syndrome,0.7008960573476702
6698,Risperdal M-Tab,bipolar disorde,0.39435483870967736
6699,Risperdal M-Tab,schizoaffective disorde,0.7620967741935484
6700,Risperidone,agitation,0.03382616487455197
6701,Risperidone,anxiety,0.4319935142515788
6702,Risperidone,asperger syndrome,0.32876344086021503
6703,Risperidone,autism,0.44669653524492237
6704,Risperidone,bipolar disorde,0.396032673627344
6705,Risperidone,borderline personality disorde,0.548891129032258
6706,Risperidone,depression,0.4453194180898166
6707,Risperidone,head injury,0.40300179211469533
6708,Risperidone,mania,0.7407706093189964
6709,Risperidone,paranoid disorde,0.03994623655913979
6710,Risperidone,post traumatic stress disorde,0.4307859703020993
6711,Risperidone,schizoaffective disorde,0.37700433880399925
6712,Risperidone,schizophrenia,0.3768909107618785
6713,Risperidone,severe mood dysregulation,0.7210573476702509
6714,Risperidone,social anxiety disorde,0.5937275985663083
6715,Risperidone,tic disorde,0.7248655913978495
6716,Ritalin,17</span> users found this comment helpful.,0.7637096774193548
6717,Ritalin,22</span> users found this comment helpful.,0.767741935483871
6718,Ritalin,7</span> users found this comment helpful.,0.700089605734767
6719,Ritalin,95</span> users found this comment helpful.,0.7988351254480286
6720,Ritalin,adhd,0.5382454903343322
6721,Ritalin,narcolepsy,0.6268886131789357
6722,Ritalin LA,adhd,0.6641577060931899
6723,Ritalin-SR,adhd,0.7230286738351255
6724,Ritalin-SR,narcolepsy,0.7536738351254479
6725,Rituxan,chronic lymphocytic leukemia,0.7665770609318996
6726,Rituxan,non-hodgkin's lymphoma,0.7918100358422939
6727,Rituxan,pemphigus,0.7210573476702509
6728,Rituxan,rheumatoid arthritis,0.5205757168458781
6729,Rituxan,cal segmental glomerulosclerosis,0.7399641577060931
6730,Rituximab,bullous pemphigoid,0.11111111111111112
6731,Rituximab,chronic lymphocytic leukemia,0.7552867383512544
6732,Rituximab,microscopic polyangiitis,0.027777777777777776
6733,Rituximab,non-hodgkin's lymphoma,0.767016129032258
6734,Rituximab,pemphigoid,0.7516129032258064
6735,Rituximab,pemphigus,0.6968637992831541
6736,Rituximab,rheumatoid arthritis,0.5816806053365193
6737,Rituximab,wegener's granulomatosis,0.73915770609319
6738,Rituximab,cal segmental glomerulosclerosis,0.7502240143369175
6739,Rivaroxaban,atrial fibrillation,0.3938590203106332
6740,Rivaroxaban,deep vein thrombosis,0.40812322333456924
6741,Rivaroxaban,"deep vein thrombosis, prophylaxis",0.4930406212664277
6742,Rivaroxaban,"deep vein thrombosis, recurrent event",0.36162634408602146
6743,Rivaroxaban,prevention of thromboembolism in atrial fibrillation,0.02258064516129032
6744,Rivaroxaban,pulmonary embolism,0.5000132749236692
6745,Rivaroxaban,"pulmonary embolism, recurrent event",0.7642771804062126
6746,Rivastigmine,alzheimer's disease,0.4308333333333333
6747,Rivastigmine,parkinson's disease,0.7097670250896058
6748,Rizatriptan,migraine,0.6842299840964655
6749,Rizatriptan,not listed / othe,0.7226254480286738
6750,Robaxin,74</span> users found this comment helpful.,0.8096774193548387
6751,Robaxin,muscle spasm,0.46682853509076194
6752,Robaxin,opiate withdrawal,0.6232437275985663
6753,Robaxin-750,muscle spasm,0.2588424568263278
6754,Robaxin-750,opiate withdrawal,0.9740143369175627
6755,Robitussin Cold Cough and Flu,cold symptoms,0.7508064516129032
6756,Robitussin Cough + Chest Congestion DM,cough,0.7669354838709678
6757,Robitussin CoughGels Long-Acting,cough,0.39332437275985666
6758,Rocaltrol,hypocalcemia,0.75
6759,Rocephin,bacterial infection,0.6430865729252826
6760,Rocephin,bronchitis,0.7516129032258064
6761,Rocephin,"gonococcal infection, disseminated",0.7508064516129032
6762,Rocephin,"gonococcal infection, uncomplicated",0.7254480286738352
6763,Rocephin,intraabdominal infection,0.7580645161290323
6764,Rocephin,joint infection,0.02939068100358423
6765,Rocephin,kidney infections,0.007258064516129033
6766,Rocephin,"lyme disease, neurologic",0.34923835125448033
6767,Rocephin,otitis media,0.7498805256869773
6768,Rocephin,pneumonia,0.649081541218638
6769,Rocephin,urinary tract infection,0.7222341696535245
6770,Roflumilast,copd,0.5966035159583546
6771,Roflumilast,"copd, maintenance",0.2828136200716846
6772,Rogaine,15</span> users found this comment helpful.,0.012096774193548387
6773,Rogaine,alopecia,0.4502588610115492
6774,Rogaine Men's Extra Strength,31</span> users found this comment helpful.,0.025
6775,Rogaine Women's,alopecia,0.5987903225806451
6776,Rolapitant,"nausea/vomiting, chemotherapy induced",0.7556451612903226
6777,Romidepsin,peripheral t-cell lymphoma,0.0
6778,Romiplostim,idiopathic thrombocytopenic purpura,0.75
6779,Ropinirole,parkinson's disease,0.33175029868578254
6780,Ropinirole,periodic limb movement disorde,0.13803763440860214
6781,Ropinirole,restless legs syndrome,0.46299356004312725
6782,Ropivacaine,labor pain,0.0
6783,Rosiglitazone,"diabetes, type 2",0.31129032258064515
6784,Rosuvastatin,atherosclerosis,0.7335349462365591
6785,Rosuvastatin,high cholesterol,0.4533673835125448
6786,Rosuvastatin,"high cholesterol, familial heterozygous",0.7786290322580645
6787,Rosuvastatin,"high cholesterol, familial homozygous",0.7532258064516129
6788,Rosuvastatin,prevention of cardiovascular disease,0.40501792114695334
6789,Rotigotine,parkinson's disease,0.4793369175627239
6790,Rotigotine,restless legs syndrome,0.660658815497525
6791,Rowasa,"ulcerative colitis, active",0.3678853046594982
6792,Roxicet,10</span> users found this comment helpful.,0.7580645161290323
6793,Roxicet,4</span> users found this comment helpful.,0.7532258064516129
6794,Roxicet,chronic pain,0.2202284946236559
6795,Roxicet,pain,0.5561690102012683
6796,Roxicodone,chronic pain,0.7329279740570064
6797,Roxicodone,pain,0.6499327956989248
6798,Roxicodone Intensol,chronic pain,0.7669354838709678
6799,Roxicodone Intensol,pain,0.7830645161290323
6800,Royal jelly,herbal supplementation,0.7661290322580645
6801,Rozerem,insomnia,0.3456322413936817
6802,Rozex,rosacea,0.018548387096774192
6803,Ruconest,hereditary angioedema,0.7762096774193548
6804,Rufinamide,lennox-gastaut syndrome,0.7574193548387097
6805,Ruxolitinib,myelofibrosis,0.6952508960573476
6806,Ruxolitinib,polycythemia vera,0.7346102150537634
6807,Rynatan,cold symptoms,0.7434289127837514
6808,Rytary,parkinson's disease,0.15698924731182795
6809,Rythmol,atrial fibrillation,0.39780465949820787
6810,Rythmol SR,atrial fibrillation,0.689543700027571
6811,Rythmol SR,ventricular tachycardia,0.40842293906810034
6812,Ryzolt,back pain,0.47446236559139776
6813,Ryzolt,chronic pain,0.008870967741935484
6814,Ryzolt,pain,0.5712813620071684
6815,S-adenosylmethionine,depression,0.712168458781362
6816,S-adenosylmethionine,herbal supplementation,0.5035244922341696
6817,S-adenosylmethionine,not listed / othe,0.6968637992831541
6818,S-adenosylmethionine,osteoarthritis,0.3597222222222223
6819,SMZ-TMP DS,acne,0.5177419354838709
6820,SMZ-TMP DS,prostatitis,0.3387096774193548
6821,SMZ-TMP DS,sinusitis,0.11433691756272402
6822,SMZ-TMP DS,upper respiratory tract infection,0.714605734767025
6823,SMZ-TMP DS,urinary tract infection,0.04545570916538658
6824,Saccharomyces boulardii lyo,diarrhea,0.4799880525686977
6825,Sacubitril / valsartan,heart failure,0.2989247311827957
6826,Safyral,0</span> users found this comment helpful.,0.027777777777777776
6827,Safyral,10</span> users found this comment helpful.,0.035842293906810034
6828,Safyral,1</span> users found this comment helpful.,0.7230286738351255
6829,Safyral,4</span> users found this comment helpful.,0.08655913978494623
6830,Safyral,birth control,0.30949612403100774
6831,Saizen,adult human growth hormone deficiency,0.746415770609319
6832,Salicylic acid,acne,0.7540322580645161
6833,Salicylic acid,dermatological disorders,0.7540322580645161
6834,Salicylic acid,warts,0.4452508960573476
6835,Salicylic acid / sulfur,acne,0.7556451612903226
6836,Salicylic acid / sulfur,dandruff,0.75
6837,Salicylic acid / urea,t care,0.75
6838,Saliva substitutes,mucositis,0.7471998207885304
6839,Saliva substitutes,xerostomia,0.5281561131023496
6840,SalivaMAX,xerostomia,0.7516129032258064
6841,Salivart,xerostomia,0.7516129032258064
6842,Salofalk,"crohn's disease, maintenance",0.75
6843,Salofalk,ulcerative colitis,0.7238351254480286
6844,Salofalk,"ulcerative colitis, active",0.4178763440860215
6845,Salofalk,"ulcerative colitis, maintenance",0.39130824372759854
6846,Salonpas Pain Patch,muscle pain,0.17264038231780165
6847,Salonpas Pain Patch,osteoarthritis,0.25979689366786135
6848,Salsalate,osteoarthritis,0.39435483870967736
6849,Salsalate,rheumatoid arthritis,0.6984767025089605
6850,Salvax Duo,t care,0.75
6851,Sanctura,overactive bladde,0.6101254480286739
6852,Sanctura,urinary incontinence,0.7552867383512544
6853,Sanctura XR,interstitial cystitis,0.7814516129032258
6854,Sanctura XR,overactive bladde,0.7290919952210274
6855,Sanctura XR,urinary incontinence,0.7687724014336917
6856,Sancuso,"nausea/vomiting, chemotherapy induced",0.6081989247311828
6857,Sandostatin,carcinoid tum,0.7473416965352447
6858,Sandostatin,"diabetes, type 1",0.7238351254480286
6859,Sandostatin,diarrhea,0.7278673835125448
6860,Sandostatin,small bowel or pancreatic fistula,0.08817204301075268
6861,Sansert,migraine,0.7580645161290323
6862,Saphris,11</span> users found this comment helpful.,0.7310931899641577
6863,Saphris,16</span> users found this comment helpful.,0.4712365591397849
6864,Saphris,6</span> users found this comment helpful.,0.7270609318996416
6865,Saphris,bipolar disorde,0.5055847453024872
6866,Saphris,post traumatic stress disorde,0.6791890681003585
6867,Saphris,schizoaffective disorde,0.5972696605523931
6868,Saphris,schizophrenia,0.5785663082437276
6869,Sarafem,premenstrual dysphoric disorde,0.7071473750790639
6870,Sarna Sensitive,pruritus,0.7528225806451613
6871,Savaysa,atrial fibrillation,0.0032258064516129032
6872,Savella,3</span> users found this comment helpful.,0.6968637992831541
6873,Savella,reflex sympathetic dystrophy syndrome,0.48485663082437275
6874,Savella,ibromyalgia,0.4723118279569892
6875,Saw palmetto,benign prostatic hyperplasia,0.4342293906810035
6876,Saw palmetto,overactive bladde,0.0
6877,Saxagliptin,"diabetes, type 2",0.3661827956989247
6878,Saxenda,obesity,0.5690989247311827
6879,Saxenda,weight loss,0.6085398981324278
6880,Schiff Move Free,dietary supplementation,0.11917562724014338
6881,Scopolamine,motion sickness,0.5057007786429366
6882,Scopolamine,nausea/vomiting,0.3036055640894351
6883,Scopolamine,parkinsonian trem,0.6968637992831541
6884,Scullcap,herbal supplementation,0.7222222222222222
6885,Scytera,psoriasis,0.7556451612903226
6886,Seasonale,4</span> users found this comment helpful.,0.16989247311827954
6887,Seasonale,abnormal uterine bleeding,0.14292114695340502
6888,Seasonale,birth control,0.3924193548387097
6889,Seasonale,endometriosis,0.43037634408602143
6890,Seasonale,ovarian cysts,0.08575268817204301
6891,Seasonique,0</span> users found this comment helpful.,0.08333333333333333
6892,Seasonique,1</span> users found this comment helpful.,0.5563620071684587
6893,Seasonique,23</span> users found this comment helpful.,0.7407706093189964
6894,Seasonique,2</span> users found this comment helpful.,0.34883512544802864
6895,Seasonique,3</span> users found this comment helpful.,0.1135304659498208
6896,Seasonique,4</span> users found this comment helpful.,0.0032258064516129032
6897,Seasonique,6</span> users found this comment helpful.,0.7548387096774194
6898,Seasonique,7</span> users found this comment helpful.,0.7278673835125448
6899,Seasonique,8</span> users found this comment helpful.,0.4092293906810036
6900,Seasonique,abnormal uterine bleeding,0.19271835502735335
6901,Seasonique,birth control,0.37083367019699787
6902,Seasonique,endometriosis,0.2794690860215054
